date,Content,Likes,Retweet
2020-07-04 07:10:02+00:00,"@HassanAesthetic Yeah, Tesla app would enable you to release your car into the fleet &amp; summon it back at will",1601,75
2020-07-04 07:07:46+00:00,"@SamTalksTesla Directly, my companies employ roughly 65,000 people. However, there is a massive global supply &amp; logistics chain that employs 4 to 5 times that number.",1387,92
2020-07-04 07:02:53+00:00,"@teslaownersSV RWD is slightly more efficient, but dual motor AWD is faster &amp; more agile",1083,60
2020-07-04 04:46:58+00:00,Congrats Tesla Team — U ROK!!,33726,1374
2020-07-04 04:23:36+00:00,"@ninjitalia @ReadCoal @Supernautical @flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave 🤣🤣 damn, hoist on my own petard!",611,12
2020-07-04 04:11:53+00:00,"@StarofElysium @SamTalksTesla @RationalEtienne @chrish7985 @rlyrlysryDave I don’t have an “emerald mine”, nor was I given free money from anyone, inheritance or otherwise. Ashlee Vance interviewed hundreds of people. Ask him. https://t.co/M63NjiKkw2",1970,157
2020-07-04 04:08:39+00:00,@chef_boyarbeatz @lexi4prez @RationalEtienne @chrish7985 @rlyrlysryDave https://t.co/FtmrqCc7BW,1859,71
2020-07-04 04:06:46+00:00,@vistacruiser7 @lexi4prez @RationalEtienne @chrish7985 @rlyrlysryDave Good point,646,12
2020-07-04 04:02:44+00:00,@JordannConroy 🤣🤣,437,9
2020-07-04 03:56:58+00:00,@GovStitt @Tesla @BearAgencyGroup @signal_factory Thanks for hosting me in Tulsa today!,1816,114
2020-07-04 03:52:04+00:00,"@ReadCoal @Supernautical @flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave This is false. I landed in Montreal at age 17 with $2000, a backpack of clothes &amp; suitcase of books. My father is bankrupt &amp; has been for a long time. I inherited literally nothing from him. https://t.co/M63NjiKkw2",898,100
2020-07-04 03:45:56+00:00,@JustinAHorwitz She photobombed me at a Vanity Fair Oscar party. Was there with @TalulahRiley. Don’t know Ghislaine at all. Why do you think it should be a bigger story?,1811,109
2020-07-04 02:24:39+00:00,"@WholeMarsBlog @tesla_truth Greenspan is crackers, bananas, barky &amp; ten cards short of a full deck",4928,242
2020-07-04 00:39:47+00:00,"@EvaFoxU @Tesla Others will probably pass human trials first, but this machine is pretty special for generalized vaccine production. Was originally intended for rabies, which is a very tricky virus.",3657,182
2020-07-04 00:11:44+00:00,@EverydayElon @Barringtonamy @TeslaTested @teslaownersSV @kimbal Interesting,358,12
2020-07-04 00:05:10+00:00,"@freshjiva @flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave Good point, we don’t",732,16
2020-07-04 00:00:22+00:00,@teslaownersSV @flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave Coming soon,1225,55
2020-07-03 23:47:20+00:00,@EverydayElon @TeslaTested @teslaownersSV @kimbal HCL appears to be effective when used early https://t.co/d27STax48L,246,22
2020-07-03 23:34:17+00:00,"@Lockl34r @Tesla Unfortunately, there are thousands of automotive design rule differences between US &amp; EU, including completely different charge ports. Gets worse every year. Not our choice.",27390,565
2020-07-03 23:27:13+00:00,@TeslaTested @teslaownersSV @kimbal There’s that too. Deaths should be broken out as died with vs died of.,484,24
2020-07-03 23:21:10+00:00,@teslaownersSV @kimbal Deaths continue to trend down https://t.co/FsZNwkvs1H,1010,115
2020-07-03 23:16:29+00:00,"@kimbal We’re seeing field false positives much higher than lab false positives, in range of 5% to 10%. Article says testing went from 100k to 600k, which means a 6-fold increase in false positives. My guess is most cases, especially “no symptoms”, are false positives.",3929,489
2020-07-03 20:26:12+00:00,@WhatsupFranks @flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave Yes,591,15
2020-07-03 20:23:20+00:00,"@flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave The news is sometimes created, but always curated. The latter is most pernicious. On any given day, there are thousands of potential stories. By picking which stories are written about &amp; how prominently they’re placed, a handful of publishers control much of the public narrative.",2860,492
2020-07-03 20:16:38+00:00,@flcnhvy @RationalEtienne @chrish7985 @rlyrlysryDave Klippenstein has gone full twitter troll. Big mistake. Never go full troll!,1731,93
2020-07-03 20:07:09+00:00,"@RationalEtienne @chrish7985 @rlyrlysryDave Oh yeah, Klip Einstein, pseudojournalist &amp; douche-about-town",2113,100
2020-07-03 20:00:57+00:00,@EvaFoxU @chrish7985 @rlyrlysryDave 😂😂,621,15
2020-07-03 19:52:30+00:00,@chrish7985 @rlyrlysryDave Someone is paying for hundreds of bots &amp; trolls to push this lame Vanity Fair photobomb pic. I wonder who …,1932,98
2020-07-03 19:44:49+00:00,@Martx1995 @pesachlattin 🤣🤣 true,379,9
2020-07-03 19:41:09+00:00,@pesachlattin This is false. I have never introduced either of them to anyone.,449,13
2020-07-03 07:50:57+00:00,@usa_comes_back @geekwire Sounds sketch,415,12
2020-07-03 07:46:26+00:00,@AirshipGuy @HandleOfRy Pretty much,1448,26
2020-07-03 07:42:07+00:00,@ArtifactsHub Haute couture,10878,291
2020-07-03 06:41:05+00:00,@ChrisMacFarland @Tesla Thanks!,5446,52
2020-07-03 06:36:46+00:00,@HandleOfRy Don’t know Ghislaine at all. She photobombed me once at a Vanity Fair party several years ago. Real question is why VF invited her in the first place 🤔,5702,413
2020-07-03 02:46:35+00:00,"@flcnhvy Thanks Viv, you rock 💕",23237,309
2020-07-03 02:41:35+00:00,@RationalEtienne Ok fine 🤣🤣,851,23
2020-07-03 01:42:57+00:00,@Khendinberg @hampgirl87 @ianbremmer @geekwire Exactly,511,16
2020-07-03 00:00:30+00:00,@ID_AA_Carmack Yes,1486,52
2020-07-02 20:06:28+00:00,Thanks Tesla owners &amp; investors! Love you!! We will work super hard to earn your trust &amp; support.,38493,2423
2020-07-02 19:50:52+00:00,@CARandDRIVER Thank goodness! Front license plates make my eyes bleed.,15134,745
2020-07-02 19:25:49+00:00,@SamTalksTesla Not bad,9756,157
2020-07-02 19:11:55+00:00,@GerberKawasaki But sooo satisfying,9087,217
2020-07-02 18:57:26+00:00,"SEC, three letter acronym, middle word is Elon’s",103103,9762
2020-07-02 18:50:12+00:00,Will send some to the Shortseller Enrichment Commission to comfort them through these difficult times,34895,1511
2020-07-02 18:48:28+00:00,@karee70091349 Should have a free trade agreement with US. No tariffs at all either way.,5218,188
2020-07-02 18:44:53+00:00,@RationalEtienne I worried we won’t be taken seriously if our short shorts have flames 🤣🤣,7151,170
2020-07-02 18:42:36+00:00,@Leroyspankin He wore them well. No denying it.,1901,24
2020-07-02 18:42:18+00:00,@Partyp74 Busted! I secretly ♥️ short shorts.,17127,423
2020-07-02 18:40:47+00:00,Tesla will make fabulous short shorts in radiant red satin with gold trim,152192,9408
2020-07-02 18:35:27+00:00,@terribletrader_ Great interview 🤣🤣,1339,66
2020-07-02 18:32:01+00:00,@907XCP @WSBConsensus Yes,803,19
2020-07-02 18:29:27+00:00,@mantovannni Those dang budgie smugglers!!,2712,54
2020-07-02 18:24:57+00:00,Who wears short shorts? 🤣🤣,233455,11231
2020-07-02 17:52:22+00:00,@pcgamer Awesome!!,5600,177
2020-07-02 17:37:16+00:00,@JBNielsen1985 @angie_rasmussen @hot_rod_co Thank you. Angie …,559,15
2020-07-02 17:35:35+00:00,@angie_rasmussen @hot_rod_co bs https://t.co/1kOQeH5mvF,689,57
2020-07-02 17:22:57+00:00,"@angie_rasmussen @hot_rod_co You cherry-picked one state out of fifty, which saw a minor uptick. Show the whole country.",414,21
2020-07-02 17:08:45+00:00,@eugenelee3 @Teslarati I tried to warn them … 😢,1838,128
2020-07-02 17:07:22+00:00,@PPathole @tlowdon @daniellevitt22 Yup,438,20
2020-07-02 17:04:12+00:00,"@hot_rod_co Something’s messed up about medicine that’s anti-science. In science, you question everyone, no matter who they are. Facts &amp; reasoning are everything, but in medicine too much emphasis is on credentials, often by people who’ve accomplished nothing but a PhD thesis used by no one.",6923,1087
2020-07-02 16:49:49+00:00,@hot_rod_co @angie_rasmussen Here’s one: https://t.co/9ujxCClFCg,641,48
2020-07-02 16:47:50+00:00,"@hot_rod_co @angie_rasmussen Yes, Angela, please show us the graphs/data that prove your point",548,22
2020-07-02 16:42:52+00:00,"@WilliamShatner @VitalikButerin @ethereum @mattereum I’m not building anything on ethereum. Not for or against it, just don’t use it or own any.",1698,175
2020-07-02 16:25:08+00:00,@truth_tesla @bipulh Lithium is common. Hard part is turning lithium salt or clay into extremely pure LiOH.,953,69
2020-07-02 06:41:02+00:00,"@Kristennetten @SamTalksTesla @tlowdon @daniellevitt22 Yes, at Tesla Grohmann",957,44
2020-07-02 06:37:34+00:00,"@SamTalksTesla @tlowdon @daniellevitt22 Tesla, as a side project, is building RNA microfactories for CureVac &amp; possibly others",1853,301
2020-07-02 06:36:29+00:00,"@SamTalksTesla @tlowdon @daniellevitt22 In principle, I think synthetic RNA (and DNA) has amazing potential. This basically makes the solution to many diseases a software problem.",1422,179
2020-07-02 06:06:56+00:00,"@tlowdon @daniellevitt22 As you’d expect, this has resulted in a proportionately very high number of C19 false positives. Field test reliability we are seeing is best case 5%, worst case 50% false positive. Much worse than lab accuracy.",4676,486
2020-07-02 05:59:55+00:00,@EthicalSkeptic Seems fishy,6112,325
2020-07-02 04:04:24+00:00,@Louisbotelho17 @romanhistory1 @HardcoreHistory 🤣🤣 very true,466,14
2020-07-02 04:01:32+00:00,"@TeslaOwnersEBay @WholeMarsBlog @romanhistory1 @HardcoreHistory A lot of functionality will happen all at once when we transition to the new software stack. Most likely, it will be releasable in 2 to 4 months. Then it’s a question of what functionality is proven safe enough to enable for owners.",1309,150
2020-07-02 03:54:50+00:00,"@WholeMarsBlog @romanhistory1 @HardcoreHistory Going well. Team is kicking ass &amp; it’s an honor to work with them. Pretty much everything had to be rewritten, including our labeling software, so that it’s fundamentally “3D” at every step from training through inference.",1123,114
2020-07-02 00:48:39+00:00,@romanhistory1 @HardcoreHistory Crassus was a dick,1952,83
2020-07-01 22:33:47+00:00,@kanyewest Haha awesome 🤣🤣,75500,1458
2020-07-01 22:23:23+00:00,@ModernNotoriety @kanyewest Hell of a decade,38516,832
2020-07-01 22:22:35+00:00,@mojosusan @GovStitt @Tesla I love Texas! Starship production complex is in Boca Chica &amp; SpaceX engine development has been in McGregor for almost 18 years.,1554,74
2020-07-01 22:20:06+00:00,@RenataKonkoly @bipulh Aiming for 10km with lots of turns to better approximate a real-world tunnel,1008,50
2020-07-01 22:18:44+00:00,"@PicklePunchD @RenataKonkoly @bipulh You just have to be a shareholder. There is limited space, so sign up fast when we do final confirmation of date &amp; location.",889,58
2020-07-01 22:12:36+00:00,"@GovStitt @Tesla Wow, I’ve never seen this level of support! Out of respect, seems like I should at least visit.",10956,416
2020-07-01 22:11:24+00:00,@RenataKonkoly @bipulh We need to finish building a much longer vacuum tunnel for speed tests &amp; probably have an additional competition for tunneling itself,1191,58
2020-07-01 20:38:19+00:00,"@bipulh All questions will be answered on Battery Day, Sept 15th. Will be webcast, although there is much to see in person.",2850,184
2020-07-01 19:30:36+00:00,"Tesla Impact Report (repost). We do everything humanly possible to source materials &amp; produce sustainable energy cars, batteries &amp; solar ethically. Suggestions for improvement are always appreciated.

https://t.co/WCemMJ44um",25248,2354
2020-07-01 12:16:44+00:00,"@PPathole @BBCScienceNews Things often don’t translate from mice to humans, but that’s promising",1054,36
2020-07-01 11:59:29+00:00,@BBCScienceNews Likely true,14100,451
2020-07-01 03:51:07+00:00,@Tasmaniac83 Yes,2069,56
2020-07-01 03:48:38+00:00,@kaepora Starlink will provide global coverage,1953,130
2020-07-01 03:44:31+00:00,@TeslaGong @EvaFoxU Worth discussing at annual shareholders meeting,2398,113
2020-07-01 03:41:26+00:00,@EvaFoxU Party on …,23713,586
2020-07-01 03:34:29+00:00,@kyle_papili Fixing,3006,78
2020-06-30 22:01:31+00:00,"@RationalEtienne @TimothyBuffett @WhatsupFranks @kimbal Extremely big difference between died because of or died with. Also, did the person actually have C19 or did they just have C19 symptoms? It’s almost impossible to die without feeling weakness, shortness of breath or other C19 symptoms, unless you were crushed by a falling piano.",1206,122
2020-06-30 21:56:52+00:00,Your GPS just got slightly better,147238,10832
2020-06-30 21:35:16+00:00,@justin_hart @BrittMayJasper This bill needs to be revoked. It gives absurd power to county bureaucrats.,3169,262
2020-06-30 21:26:23+00:00,"@CosmicNinjaGoat @WhatsupFranks @kimbal If accurate, this would explain a lot",441,15
2020-06-30 20:51:18+00:00,@WhatsupFranks @kimbal Levitt is right,783,70
2020-06-30 20:46:30+00:00,"@kimbal There are a lot of C19 false positives messing up the numbers. Even tests with 5% false positive rate (in *field*, not lab) would show up as ~17 million  fake C19 cases even if there were actually none.",8684,1014
2020-06-30 02:34:37+00:00,@BerniceKing @jack @MichaelDTubbs @AndrewYang Very much agree,10216,554
2020-06-30 02:06:15+00:00,@28delayslater @geekwire Good hygiene always makes sense,1714,79
2020-06-29 23:46:58+00:00,@ChrisDungeon True,15716,407
2020-06-29 08:21:56+00:00,@Garrett_Watts @_TomCross_ @Tesla @Petersen_Museum Cybertruck does feel like cgi irl,2719,111
2020-06-29 07:46:10+00:00,@geekwire https://t.co/mLh6baqfeT,1615,148
2020-06-29 07:42:55+00:00,"@geekwire There are a ridiculous number of false positive C19 tests, in some cases ~50%. False positives scale linearly with # of tests. This is a big part of why C19 positive tests are going up while hospitalizations &amp; mortality are declining. Anyone who tests positive should retest.",20910,4256
2020-06-28 23:39:41+00:00,"Btw, Tesla actually receives *least* subsidies of any automaker in US. Federal tax credit applies to other automaker EVs, but no longer Tesla.",15510,809
2020-06-28 23:35:42+00:00,Great Model Y review by @jayleno https://t.co/DzsZ7eugWp,14322,879
2020-06-28 23:26:02+00:00,@neiltyson Dogs rock,39988,1655
2020-06-28 21:54:51+00:00,69 days after 4/20 again haha,482322,47604
2020-06-27 19:25:14+00:00,"@GerberKawasaki @barronsonline Physics favors electric transport, batteries for stationary storage &amp; solar/wind for energy generation",6677,454
2020-06-27 19:15:21+00:00,@BLKMDL3 Major Supercharger increases are underway for the greater LA area,14614,289
2020-06-27 05:22:40+00:00,@CathieDWood For sure,2524,87
2020-06-27 04:45:12+00:00,"@slashdot @lexfridman @Twitter @verified Verified should be far more widespread, simply that someone is who they claim to be",3296,178
2020-06-27 03:16:47+00:00,@waitbutwhy It’s a tough one. That’s why we should expand the scope &amp; scale of consciousness — to understand the nature of the Universe.,11590,670
2020-06-26 20:42:07+00:00,@SamTalksTesla Jay is awesome,3691,103
2020-06-26 19:12:30+00:00,@flcnhvy @Teslarati Absolutely!,1625,35
2020-06-26 19:06:04+00:00,@Teslarati Giga Berlin is gonna rock!,6783,270
2020-06-26 17:28:53+00:00,.@JeffBezos is a copy 🐈 haha,220186,22496
2020-06-26 17:26:53+00:00,@SciGuySpace It’s close though 😅,5578,84
2020-06-26 17:23:56+00:00,"@Space_Mog This makes no sense for many other reasons too. They don’t actually have spectrum priority, they have shared spectrum &amp; nothing about this company is UK, except post office box. Money would be better spent on actual UK satellite industry!",1101,61
2020-06-26 17:21:07+00:00,@vincent13031925 @TeslaRoadTrip Glad you like it!,3562,56
2020-06-26 10:12:53+00:00,@TheBabylonBee @Vagn_Henning Great idea,6927,165
2020-06-26 07:35:57+00:00,"Who controls the memes,
controls the Universe",684412,107363
2020-06-26 06:05:19+00:00,https://t.co/e9dPKVSjjl,789918,119135
2020-06-26 06:04:24+00:00,@its_menieb 🤣🤣,11792,116
2020-06-26 06:03:42+00:00,Literally,75249,1494
2020-06-26 05:57:58+00:00,Only a matter of time before someone steals a Tesla while playing GTA on a Tesla,329041,28243
2020-06-26 05:33:39+00:00,"@teslaownersSV Very meta, but yes",1859,55
2020-06-26 05:32:50+00:00,@hentesla True,596,13
2020-06-26 05:29:55+00:00,@BLKMDL3 Coming soon,1242,30
2020-06-26 05:25:09+00:00,North American Supercharger usage tracking to exceed pre covid highs in 2 to 3 weeks. Lot of noise out there. This is signal. https://t.co/PCC5DlthtA,17934,1100
2020-06-26 03:51:48+00:00,@CybertruckN I think we could make that work,2171,163
2020-06-25 23:00:42+00:00,@lulusdave @Tesla Glad you’re ok,1625,37
2020-06-25 18:31:35+00:00,"@flcnhvy @Ford Exactly! A carbon tax is needed to correct the unpriced externality &amp; market will do the rest. The consequences of slow action are serious. In my opinion, we need to convert &gt;80% of the global road, sea &amp; air fleet to renewables by 2050.",3886,365
2020-06-25 18:23:32+00:00,@blue_bnd @TomAbbotDavies1 @Tesla @thirdrowtesla @teslaownersSV @TeslaPodcast @TeslaOwnersWW @TeslaOwnersUK @Model3Owners Looks pretty cool,10391,225
2020-06-25 18:08:14+00:00,@Ford Could be slightly faster,51681,2567
2020-06-25 07:43:07+00:00,Two Starship tanks in the midbay https://t.co/QJ2V882WOC,139391,6591
2020-06-25 03:30:39+00:00,@Erdayastronaut Ok,2198,41
2020-06-25 02:57:55+00:00,Special thanks to Tesla trucking &amp; rail partners for figuratively &amp; literally going the extra mile,28591,512
2020-06-25 02:56:12+00:00,Apologies to Tesla customers for shifting delivery dates. It’s a crazy world out there!,73974,1815
2020-06-24 23:11:28+00:00,"@Simon_Hypixel @peternowak Yes, it is designed to serve the least-served",2320,85
2020-06-24 21:59:07+00:00,"@langdon @peternowak Yes, although Starlink works best for low population density situations",1453,56
2020-06-24 21:55:28+00:00,@peternowak Canada is a major priority for Starlink!,19159,836
2020-06-24 20:45:09+00:00,@austinbarnard45 @fael097 September sounds about right,1519,76
2020-06-24 12:55:56+00:00,@joeltelling @Kurz_Gesagt Well said by @Kurz_Gesagt,2961,99
2020-06-24 12:09:25+00:00,"@eu_bike @TeslaLondon Takes longer to get regulatory approvals in Europe, plus way more diverse traffic signs, lights &amp; road rules",828,33
2020-06-24 11:09:51+00:00,"@PPathole Timing is uncertain, given externalities, but yes",1000,32
2020-06-23 03:17:39+00:00,@ToscaMusk Congratulations!,11397,140
2020-06-23 03:08:45+00:00,"@nytimes Very much disagree with this action. In my experience, these skillsets are net job creators. Visa reform makes sense, but this is too broad.",34986,2545
2020-06-23 02:22:12+00:00,@ehcau Will be changed to $3k until July 1st,846,50
2020-06-22 03:19:10+00:00,@TeslaOwnersEBay Yes,1805,41
2020-06-22 03:18:52+00:00,@TeslaOwnersEBay Yes,1517,36
2020-06-22 03:11:02+00:00,Tentative date for Tesla Shareholder Meeting &amp; Battery Day is Sept 15. Will include tour of cell production system.,29940,1847
2020-06-22 03:07:36+00:00,@BLKMDL3 @jgrano305 @uhaveanygrapes @Flash_Titans Done. Now $2k via in-app purchase.,1279,53
2020-06-22 03:05:26+00:00,Reminder that Tesla Full Self-Driving (FSD) price goes up by $1k on July 1st,61070,2041
2020-06-22 03:04:26+00:00,Enabling basic Tesla Autopilot via Tesla in-app purchase is reduced to $2k until July 1,33469,1165
2020-06-22 01:47:27+00:00,@austinbarnard45 All patched up!,3238,82
2020-06-21 21:41:32+00:00,"@PPathole Entirely possible. Social media is a limbic amplifier, which inherently destabilizes civilization.",6232,591
2020-06-21 15:46:00+00:00,@WBMason Ensure future of Earth &amp; extend life sustainably to other planets,4180,205
2020-06-21 15:34:19+00:00,@vincent13031925 @flcnhvy @MKBHD Probably early Q4,1190,45
2020-06-21 15:27:16+00:00,2019 seems so quaint &amp; long ago https://t.co/xfdfcbr0DS,162495,12170
2020-06-21 08:55:55+00:00,@JacobElliotC There are no signs of intelligent life,1259,39
2020-06-21 08:50:59+00:00,@vikassaini075 Yes,1279,26
2020-06-21 08:50:36+00:00,@rshramik Luck is the best superpower,10341,773
2020-06-21 08:29:04+00:00,That is our purpose,32063,1136
2020-06-21 08:13:05+00:00,"Tesla Bioweapon Defense Mode
https://t.co/48s5D3ZQO0",21664,1981
2020-06-21 08:07:42+00:00,We must pass The Great Filter,158851,13305
2020-06-21 08:00:10+00:00,@flcnhvy That’s how she likes it …,7882,228
2020-06-21 07:12:35+00:00,"@OCTeslaClub Agreed, although best is no out of service stalls",2289,36
2020-06-21 07:03:08+00:00,Mars is my souldog,174026,9622
2020-06-21 06:45:36+00:00,@PPathole @R_J_B_123 Yes,781,22
2020-06-21 06:19:41+00:00,"If heat death is the end of the universe, it really is all about the journey",134087,11471
2020-06-21 06:04:38+00:00,@R_J_B_123 Best definition of innovation I’ve ever heard,26093,704
2020-06-21 05:35:04+00:00,@teslaownersSV @BLKMDL3 @jgrano305 @uhaveanygrapes @Flash_Titans All good,1085,32
2020-06-21 05:29:35+00:00,@BLKMDL3 @jgrano305 @uhaveanygrapes @Flash_Titans Will follow up by tomorrow,989,28
2020-06-21 05:28:13+00:00,@IheartTesla @jgrano305 @uhaveanygrapes @Flash_Titans Sure,698,22
2020-06-21 05:26:07+00:00,"@WhatsupFranks @flcnhvy @MKBHD Will do. I play PC, so missed some of console exclusives.",2775,124
2020-06-21 05:17:22+00:00,@u110110 @flcnhvy @MKBHD Haha sure,1240,19
2020-06-21 05:14:59+00:00,@flcnhvy @MKBHD Deus Ex / Half-Life 2 / Bioshock / Mass Effect 2 / Fallout 3 &amp; New Vegas / Saints Row IV,5383,392
2020-06-21 04:29:09+00:00,"@TslaCybertruck @jgrano305 @uhaveanygrapes @Flash_Titans There will be a subscription, but it will be economically better to have bought FSD",815,37
2020-06-21 04:27:12+00:00,"@jgrano305 @uhaveanygrapes @Flash_Titans This would be a good time to upgrade to FSD, as it goes up by $1k on July 1. We could make it $7k to upgrade to FSD until July 1 (even if you don’t have basic Autopilot). Does that sound good?",1002,56
2020-06-21 04:04:19+00:00,@uhaveanygrapes @Flash_Titans This does sound excessive. Will look into it.,972,27
2020-06-21 04:03:33+00:00,"@Flash_Titans Just us being fools, but free Supercharging forever is not coming back to any vehicles. It’s not a good incentive structure.",1116,44
2020-06-21 04:00:59+00:00,@TheGledinator @teslaownersSV @mattie_rogers @aikatchu @Tesla Haha Teslas all the way down,1087,24
2020-06-21 03:59:20+00:00,"@teslaownersSV @mattie_rogers @aikatchu @Tesla Maybe, will look into it. We’d need to emulate a TV.",1259,40
2020-06-21 03:55:16+00:00,"@mattie_rogers @aikatchu @Tesla We could probably make a fun punch (click) buggy game, with extra points for rare Teslas",1799,47
2020-06-21 03:48:48+00:00,@MKBHD Bought based on your review. It’s great!,32760,513
2020-06-21 03:39:01+00:00,"@cleantechnica The was not to outcompete other companies, but rather to maximize usefulness &amp; rate of progress in the absolute",2069,129
2020-06-21 03:32:01+00:00,"@cleantechnica For example, we created a chip design team from scratch for the Tesla full self-driving computer, which is not something car companies do",2461,191
2020-06-21 03:28:55+00:00,"@cleantechnica Tesla should really be thought of as roughly a dozen technology startups, many of which have little to no correlation with traditional automotive companies",7155,644
2020-06-21 02:03:37+00:00,@vincent13031925 @teslacn We are putting a lot of effort into improving the Tesla China experience with local engineering &amp; great feedback from Tesla owners in China!,2168,90
2020-06-21 02:00:53+00:00,"@aikatchu @Tesla Cool, lmk what we can do to improve the product, especially vehicle software/firmware, app &amp; overall interaction with Tesla, as these changes can immediately improve the entire fleet",24733,451
2020-06-20 20:13:43+00:00,@flcnhvy Feels so long ago,7266,152
2020-06-20 19:46:03+00:00,@PPathole @Tesla Pulling up to The Petersen,12658,247
2020-06-20 02:56:56+00:00,@ArtifactsHub @engineeringvids Nice,41992,706
2020-06-20 02:24:26+00:00,@DanielleFong @PPathole We will add one more PTO day after the annual review next quarter,1280,60
2020-06-20 02:02:34+00:00,@CoreyBa95130768 @NASASpaceflight @Erdayastronaut It will look a little odd,3153,55
2020-06-20 01:51:14+00:00,@flcnhvy @teslaownersSV @Kristennetten @cleantechnica Probably Fremont,1162,49
2020-06-20 01:46:46+00:00,"@teslaownersSV @Kristennetten @cleantechnica Probably good to combine them, since they are converging in time. I’m hopeful we can announce a date after the July 4th week.",1248,99
2020-06-20 01:36:54+00:00,"@Kristennetten @cleantechnica Yes, but we will have to postpone annual shareholder meeting, as still no large gatherings allowed by July 7th. Not sure of new date, but am guessing maybe a month or so later.",1413,139
2020-06-20 01:31:33+00:00,@cleantechnica Stop by The Petersen is you’d like to see Cybertruck irl! Lots of awesome cars &amp; bikes there. Definitely worth seeing with or without Cybertruck.,2872,197
2020-06-19 17:42:11+00:00,"@PPathole It does require use of a paid-time-off day, which is true of many other holidays",1182,94
2020-06-19 17:06:03+00:00,Juneteenth is henceforth considered a US holiday at Tesla &amp; SpaceX,374644,28626
2020-06-19 17:03:43+00:00,@EvaFoxU @Tesla Moving fast,1832,61
2020-06-19 16:40:55+00:00,@KatriniaDivina @TeslaPhx @Tesla Opening in about two weeks,844,25
2020-06-19 06:18:23+00:00,@cleantechnica Confirmed,13051,316
2020-06-18 23:18:48+00:00,@MichaelaOkla @holy_schnitt https://t.co/tUB8Htz4sZ,5448,171
2020-06-18 23:05:06+00:00,@TeslaPhx @Tesla 🤣🤣,11559,127
2020-06-18 23:04:30+00:00,@teslaownersSV @Teslarati We are considering several options,1580,115
2020-06-18 19:39:59+00:00,"@Teslarati Tesla has an option to purchase this land, but has not exercised it",15980,515
2020-06-18 17:03:42+00:00,@cleantechnica Renewable energy is happening fast,13842,787
2020-06-18 13:21:17+00:00,@MichaelaOkla Comes standard with Cybertruck,6478,208
2020-06-17 00:04:44+00:00,@NYYScoreKeep Not sure. They’re pretty close together.,1170,33
2020-06-16 21:19:26+00:00,@westcoastbill It will be real,7460,315
2020-06-16 20:45:36+00:00,@cisoml @Erdayastronaut @russ_parrish Maybe Incat https://t.co/qHbJcMocFg,861,43
2020-06-16 20:33:44+00:00,@flcnhvy There will be many test flights before commercial passengers are carried. First Earth to Earth test flights might be in 2 or 3 years.,4778,339
2020-06-16 20:11:46+00:00,@Erdayastronaut @russ_parrish We need to be far enough away so as not to bother heavily populated areas. The launch &amp; landing are not subtle. But you could get within a few miles of the spaceport in a boat.,2883,148
2020-06-16 19:32:39+00:00,"@YarLP Directionally correct, but Zenit is an order of magnitude smaller than Starship system &amp; doesn’t come back &amp; land",2199,74
2020-06-16 19:24:24+00:00,"@21aeax US law requires at least a green card to be hired at SpaceX, as rockets are considered advanced weapons technology",1477,79
2020-06-16 19:23:06+00:00,@russ_parrish Pretty much,2283,62
2020-06-16 19:22:09+00:00,@AgoleiD Illuminaughty haha,6656,476
2020-06-16 17:32:11+00:00,@LabPadre Maybe some Flextape,4236,186
2020-06-16 17:25:52+00:00,"@LabPadre No problem, we can buff it out",15302,319
2020-06-16 16:45:52+00:00,@Teslarati Fairing reuse is looking good,5476,184
2020-06-16 16:43:30+00:00,@physorg_com @ubcnews @AAS_Publishing So where are the aliens?,46922,3202
2020-06-16 11:40:06+00:00,@Teslarati Or Y,2611,73
2020-06-16 11:39:13+00:00,@Teslarati No larger pack Model 3 is in development,7597,223
2020-06-16 07:13:48+00:00,"@tesla_peter @t0mmyr Actually, we’ve made slight changes, but the range improvement is &gt;90% efficiency",1118,37
2020-06-16 07:09:09+00:00,@cleantechnica Cool,5229,135
2020-06-16 07:06:06+00:00,@ZJasko Physics doesn’t care about politicians,2861,291
2020-06-16 02:08:53+00:00,@jgold310 Coming soon,1409,31
2020-06-16 02:07:13+00:00,All Model S cars made since late Jan have 402 mile range. This is just making it official.,35206,1166
2020-06-15 23:53:26+00:00,Tesla Model S now first ever electric vehicle to receive EPA range rating above 400 miles! https://t.co/EOTwVfvHS5,80340,6426
2020-06-15 23:38:44+00:00,@flcnhvy Absolutely,1511,51
2020-06-15 23:36:49+00:00,China &amp; Asia Pacific Supercharger usage above pre-covid highs. North America catching up fast. Europe slightly behind. https://t.co/Em23E2AFyO,17377,1150
2020-06-15 23:30:06+00:00,@VitalVegas Looking likely,4222,116
2020-06-15 22:21:25+00:00,"@Mad_Maelstrom @Peter_J_Beck @torybruno @Starlinksat223 @Erdayastronaut Throttling is done by adjusting flow to the ox and fuel preburners. The lower limit of thrust is ox &amp; fuel turbopump injector preburner “stiffness”, essentially when do the preburner elements start flaming out.",1475,35
