date,Content,Likes,Retweet
2015-03-13 00:47:14+00:00,"The ancient Egyptians were amazing, but if aliens built the pyramids, they would've left behind a computer or something",1800,1047
2015-03-12 22:00:35+00:00,The rumor that I'm building a spaceship to get back to my home planet Mars is totally untrue,13955,10668
2015-03-12 21:56:18+00:00,"Btw, please don't mention the pyramids. Stacking stone blocks is not evidence of an advanced civilization.",2304,1098
2015-03-12 21:55:27+00:00,"Seems like an opportune moment to bring up the Fermi Paradox, aka ""where are the aliens?"" Really odd that we see no sign of them.",1066,586
2015-03-11 06:02:10+00:00,Model S in drag race against snowmobile on ice lake in Norway (no tire chains or studs) http://t.co/OWwfGRQC8p,1206,877
2015-03-08 14:46:37+00:00,"There is no slowdown of the Gigafactory construction underway, as anyone near Reno with eyes can verify. It's not subtle.",1153,510
2015-03-07 01:23:42+00:00,Some shots of the Gigafactory pilot plant (~20% of full size) under construction https://t.co/OzLzD4LsGW,1000,547
2015-03-02 04:47:56+00:00,"Upgrades in the works to allow landing for geo missions: thrust +15%, deep cryo oxygen, upper stage tank vol +10%",908,377
2015-03-02 04:30:27+00:00,Both satellites deployed on target. Now firing their ion thrusters to reach geo station over Europe &amp; Asia.,1379,612
2015-03-02 01:38:36+00:00,Next landing attempt will be 3rd launch from now. Tonight's flight and following one will not have enough propellant.,908,467
2015-02-26 19:01:25+00:00,Excellent and funny intro article about Artificial Superintelligence! Highly recommend reading http://t.co/jisxabYrl9,1949,1461
2015-02-24 21:01:45+00:00,Tesla Model S rated by @ConsumerReports as best car in world for 2nd year in a row http://t.co/F0TpdmDxGg,1891,1498
2015-02-12 03:39:24+00:00,Landing on a stormy sea http://t.co/7EY25g3IU5,2430,1344
2015-02-11 23:52:07+00:00,Rocket soft landed in the ocean within 10m of target &amp; nicely vertical! High probability of good droneship landing in non-stormy weather.,4888,3490
2015-02-11 23:43:22+00:00,Primary mission on target. Spacecraft head towards the sun! All good there.,1504,615
2015-02-11 22:27:59+00:00,@DanielLockyer We could actually do that...maybe we should,616,166
2015-02-11 22:24:25+00:00,Planning a significant upgrade of the droneship for future missions to handle literally anything. Maybe give it a Merlin for good measure :),1538,564
2015-02-11 22:22:38+00:00,Can't delay any longer. Must proceed with primary mission to launch the Deep Space Climate Observatory spacecraft.,956,433
2015-02-11 22:20:29+00:00,"Mega storm preventing droneship from remaining on station, so rocket will try to land on water. Survival probability &lt;1%.",1001,851
2015-02-11 03:24:08+00:00,Coming home http://t.co/FmrmYs6R6V,4439,2103
2015-02-11 01:35:29+00:00,Dragon splashdown off the California coast http://t.co/4Bvfmei8I3,3450,1716
2015-02-10 23:12:58+00:00,"Launch postponed to tomorrow due to high winds at the Cape, but Dragon still inbound from orbit in 90 mins",899,543
2015-02-10 19:53:37+00:00,Extreme wind shear over Cape Canaveral. Feels like a sledgehammer when supersonic in the vertical. Hoping it changes …,563,319
2015-02-10 16:12:46+00:00,"""What Are The Civilian Applications?"" https://t.co/iG2Zn3fUnO",664,598
2015-02-08 23:17:57+00:00,"Prob good though. Will give us time to replace 1st stage video transmitter (not needed for launch, but nice to have).",868,415
2015-02-08 23:13:28+00:00,Air Force tracking radar went down. Launch postponed to same time tomorrow.,1064,1371
2015-02-08 19:43:58+00:00,Rocket reentry will be much tougher this time around due to deep space mission. Almost 2X force and 4X heat. Plenty of hydraulic fluid tho.,1953,1043
2015-02-08 18:38:58+00:00,"Launching our 1st deep space mission today. Headed to Earth-Sun L1 gravity null point at 1M miles, 4X further than moon.",3829,2724
2015-01-30 03:25:33+00:00,"If you are curious about the P85D, you can schedule a test drive here: http://t.co/Eu19pBUpNO",723,431
2015-01-29 21:17:17+00:00,Painting the name on the droneship ... http://t.co/X8R8O4KjPx,3452,2103
2015-01-29 21:12:31+00:00,"P85 acceleration will also improve, but not quite as much",441,129
2015-01-29 21:07:04+00:00,Video made by owner of a P85D going up a 14% grade on snow passing a whole bunch of stuck SUVs https://t.co/LC9AHx0fuC,1051,620
2015-01-29 20:41:56+00:00,Tesla dual motor cars are also all-wheel drive. Main goal of dual motor was actually insane traction on snow. Insane speed was a side effect,2235,1425
2015-01-29 20:33:34+00:00,Tesla P85D 0 to 60mph acceleration will improve by ~0.1 sec soon via over-the-air software update to inverter algorithm,3607,3175
2015-01-28 06:50:15+00:00,"Great DragTimes video of people experiencing P85D ""Insane Mode"" acceleration for the first time https://t.co/gqN9oremMQ",1558,1473
2015-01-26 08:28:48+00:00,Final one: anything launched by a railgun (if you could ever reach ~ Mach 27) would explode upon exiting the barrel in our dense atmosphere,1053,440
2015-01-26 04:06:28+00:00,"Ion thrusters are great, but have extremely tiny force (photon thruster even less). Must have more thrust than weight or you don't go up.",1335,437
2015-01-26 03:45:47+00:00,And pls don't ask me about space elevators  until someone at least builds a carbon nanotube structure longer than a footbridge,3111,1558
2015-01-26 03:36:00+00:00,"Reason is Newton's Third Law. In vacuum, there is nothing to ""push"" against. You must react against ejected mass.",1519,729
2015-01-26 03:30:49+00:00,"If u saw @TheSimpsons and wonder why @SpaceX doesn't use an electric rocket to reach orbit, it is cuz that is impossible",3830,2207
2015-01-23 19:10:03+00:00,"West Coast droneship under construction will be named ""Of Course I Still Love You""",1507,822
2015-01-23 17:46:50+00:00,"Good primer on the exponential advancement of technology, particularly AI http://t.co/1c30ZwJ8Y5",1193,976
2015-01-23 17:44:24+00:00,@thomasmuirhead Good piece,31,4
2015-01-23 16:40:13+00:00,"@elonmusk ... In honor of IMB, RIP.",465,198
2015-01-23 16:39:13+00:00,"Repairs almost done on the spaceport drone ship and have given it the name ""Just Read the Instructions""",1766,1129
2015-01-20 07:16:17+00:00,"The universe is really, really big 

https://t.co/4j3jvIaqpe",2902,2559
2015-01-17 04:07:55+00:00,@trakz @TheSimpsons Of course!,70,7
2015-01-16 15:07:06+00:00,Next rocket landing on drone ship in 2 to 3 weeks w way more hydraulic fluid. At least it shd explode for a diff reason.,4809,3585
2015-01-16 06:56:15+00:00,@ID_AA_Carmack Full RUD (rapid unscheduled disassembly) event. Ship is fine minor repairs. Exciting day! http://t.co/tIEctHFKHG,1542,1582
2015-01-16 06:52:20+00:00,@ID_AA_Carmack Residual fuel and oxygen combine http://t.co/5k07SP8M9n,567,631
2015-01-16 06:44:36+00:00,"@ID_AA_Carmack Rocket hits hard at ~45 deg angle, smashing legs and engine section http://t.co/PnzHHluJfG",700,843
2015-01-16 06:42:03+00:00,"@ID_AA_Carmack Before impact, fins lose power and go hardover. Engines fights to restore, but … http://t.co/94VDi7IEHS",560,671
2015-01-16 04:55:13+00:00,@ID_AA_Carmack Tks. Turns out we recovered some impact video frames from drone ship. It's kinda begging to be released…,360,187
2015-01-15 20:29:30+00:00,@FormulaSAE Contact Steve Davis at Hyperloop@spacex.com,79,14
2015-01-15 19:11:10+00:00,"Also thinking of having an annual student Hyperloop pod racer competition, like Formula SAE http://t.co/HV9BLCoMb8",1387,847
2015-01-15 19:08:34+00:00,Will be building a Hyperloop test track for companies and student teams to test out their pods. Most likely in Texas.,4017,4138
2015-01-15 15:08:43+00:00,Funding research on artificial intelligence safety. It's all fun &amp; games until someone loses an I http://t.co/t1aGnrTU21,1481,1122
2015-01-12 02:32:39+00:00,Yesterday's mission to the Space Station lights up the cloudy night sky of Cape Canaveral http://t.co/DFB742HaQt,5290,3190
2015-01-11 16:54:48+00:00,World's top artificial intelligence developers sign open letter calling for AI safety research: http://t.co/ShWc8F7Kyq,1442,1420
2015-01-10 17:20:28+00:00,Am super proud of my crew for making huge strides towards reusability on this mission. You guys rock!,3033,1049
2015-01-10 17:19:11+00:00,"Upcoming flight already has 50% more hydraulic fluid, so should have plenty of margin for landing attempt next month.",1434,722
2015-01-10 17:17:15+00:00,"Grid fins worked extremely well from hypersonic velocity to subsonic, but ran out of hydraulic fluid right before landing.",1217,875
2015-01-10 10:15:10+00:00,Didn't get good landing/impact video. Pitch dark and foggy. Will piece it together from telemetry and ... actual pieces.,2459,1908
2015-01-10 10:10:49+00:00,Ship itself is fine. Some of the support equipment on the deck will need to be replaced...,1698,1623
2015-01-10 10:05:22+00:00,"Rocket made it to drone spaceport ship, but landed hard. Close, but no cigar this time. Bodes well for the future tho.",4772,5843
2015-01-10 10:00:49+00:00,Ascent phase good. Dragon deployed to Space Station rendezvous orbit.,1142,700
2015-01-10 09:45:35+00:00,Launching in one minute,1085,489
2015-01-10 08:49:36+00:00,At mission control in California. Launch in 60 mins. Looks good so far.,988,496
2015-01-10 08:47:37+00:00,Swimming on the moon http://t.co/7eZ3tqwwEj,993,843
2015-01-06 12:10:19+00:00,Need to investigate the upper stage Z actuator. Was behaving strangely. Next launch attempt on Friday at 5am.,957,816
2015-01-06 01:43:45+00:00,Taking questions now at http://t.co/CpOyWeAk0G,832,571
2015-01-06 00:11:18+00:00,Background on our attempt to land Falcon 9 rocket on a station-keeping drone ship in the Atlantic http://t.co/yklReEpZO3,666,715
2015-01-05 19:18:07+00:00,Drone spaceport ship heads to its hold position in the Atlantic to prepare for a rocket landing http://t.co/kXYHGVKTfE,3151,3178
2015-01-05 17:24:48+00:00,Ask me anything at 9pm Florida time (focused on tomorrow's 6am rocket launch) http://t.co/DvCbw4kTJy,750,777
